Report Date,Market,BenchName,Currency,TimeZone,Resolution
12/08/2013,NPS_SpotSubDaily,NPS_SpotSubDaily,EUR,Central Europe Standard Time,Hour
,,NPSBase,NPSPeak
,Winter Short,90,90
,Winter Medium,17,17
,Winter Long,10,10
,Winter Time,0.5,0.5
,Summer Short,90,90
,Summer Medium,17,17
,Summer Long,10,10
,Summer Time,0.5,0.5
Date,Hour
07/05/2015,14,27.1197856781655,27.1197856781655
07/05/2015,15,27.1196665292373,27.1196665292373
07/05/2015,16,27.1195500420872,27.1195500420872
07/05/2015,17,27.1194362172391,27.1194362172391
07/05/2015,18,27.1193250548677,27.1193250548677
07/05/2015,19,27.1192165553221,27.1192165553221
07/05/2015,20,27.1191107190389,27.1191107190389
07/05/2015,21,27.11900754628,0
07/05/2015,22,27.1189070373948,0
07/05/2015,23,27.1188091929071,0
07/05/2015,24,27.1187140129914,0
08/05/2015,1,27.1186214979971,0
08/05/2015,2,27.1185316483607,0
08/05/2015,3,27.1184444642568,0
08/05/2015,4,27.1183599464712,0
08/05/2015,5,27.118278094742,0
08/05/2015,6,27.1181989100296,0
08/05/2015,7,27.1181223920721,0
08/05/2015,8,27.1180485417426,0
08/05/2015,9,27.1179773591284,27.1179773591284
08/05/2015,10,27.1179088446661,27.1179088446661
08/05/2015,11,27.1178429986176,27.1178429986176
08/05/2015,12,27.1177798215067,27.1177798215067
08/05/2015,13,27.1177193134208,27.1177193134208
08/05/2015,14,27.1176614748838,27.1176614748838
08/05/2015,15,27.1176063063322,27.1176063063322
08/05/2015,16,27.1175538079406,27.1175538079406
08/05/2015,17,27.1175039800582,27.1175039800582
08/05/2015,18,27.1174568232091,27.1174568232091
08/05/2015,19,27.117412337655,27.117412337655
08/05/2015,20,27.1173705235706,27.1173705235706
08/05/2015,21,27.1173313816544,0
08/05/2015,22,27.1172949119064,0
08/05/2015,23,27.1172611149377,0
08/05/2015,24,27.1172299909231,0
09/05/2015,1,27.1172015403863,0
09/05/2015,2,27.1171757635893,0
09/05/2015,3,27.1171526607941,0
09/05/2015,4,27.1171322324371,0
09/05/2015,5,27.1171144788677,0
09/05/2015,6,27.1170994005224,0
09/05/2015,7,27.1170869975758,0
09/05/2015,8,27.1170772704645,0
09/05/2015,9,27.1170702195377,0
09/05/2015,10,27.1170658453193,0
09/05/2015,11,27.1170641478093,0
09/05/2015,12,27.1170651275315,0
09/05/2015,13,27.1170687849226,0
09/05/2015,14,27.1170751202444,0
09/05/2015,15,27.1170841339335,0
09/05/2015,16,27.1170958261646,0
09/05/2015,17,27.1171101973741,0
09/05/2015,18,27.1171272479987,0
09/05/2015,19,27.1171469783876,0
09/05/2015,20,27.1171693887154,0
09/05/2015,21,27.1171944794187,0
09/05/2015,22,27.1172222510213,0
09/05/2015,23,27.1172527036106,0
09/05/2015,24,27.1172858377104,0
10/05/2015,1,27.1173216536699,0
10/05/2015,2,27.1173601517512,0
10/05/2015,3,27.1174013322161,0
10/05/2015,4,27.1174451956758,0
10/05/2015,5,27.1174917423923,0
10/05/2015,6,27.1175409725402,0
10/05/2015,7,27.1175928867306,0
10/05/2015,8,27.1176474850508,0
10/05/2015,9,27.1177047681995,0
10/05/2015,10,27.1177647360892,0
10/05/2015,11,27.1178273894184,0
10/05/2015,12,27.1178927285364,0
10/05/2015,13,27.1179607534432,0
10/05/2015,14,27.1180314648373,0
10/05/2015,15,27.1181048630679,0
10/05/2015,16,27.1181809482223,0
10/05/2015,17,27.1182597208244,0
10/05/2015,18,27.1183411813981,0
10/05/2015,19,27.1184253299434,0
10/05/2015,20,27.1185121668968,0
10/05/2015,21,27.1186016929569,0
10/05/2015,22,27.1186939079489,0
10/05/2015,23,27.1187888126588,0
10/05/2015,24,27.1188864071737,0
11/05/2015,1,27.1189866920176,0
11/05/2015,2,27.1190896673652,0
11/05/2015,3,27.1191953337402,0
11/05/2015,4,27.1193036914046,0
11/05/2015,5,27.1194147407077,0
11/05/2015,6,27.1195284819987,0
11/05/2015,7,27.1196449157142,0
11/05/2015,8,27.1197640420287,0
11/05/2015,9,27.1198858616408,27.1198858616408
11/05/2015,10,27.1200103744632,27.1200103744632
11/05/2015,11,27.1201375810197,27.1201375810197
11/05/2015,12,27.1202674819215,27.1202674819215
11/05/2015,13,27.1204000771686,27.1204000771686
11/05/2015,14,27.1205353671103,27.1205353671103
11/05/2015,15,27.1206733525323,27.1206733525323
11/05/2015,16,27.1208140331728,27.1208140331728
11/05/2015,17,27.1209574099921,27.1209574099921
11/05/2015,18,27.1211034828157,27.1211034828157
11/05/2015,19,27.1212522522546,27.1212522522546
11/05/2015,20,27.1214037187456,27.1214037187456
11/05/2015,21,27.1215578825504,0
11/05/2015,22,27.1217147437565,0
11/05/2015,23,27.1218743032368,0
11/05/2015,24,27.1220365609915,0
12/05/2015,1,27.1222015173698,0
12/05/2015,2,27.1223691728082,0
12/05/2015,3,27.1225395277434,0
12/05/2015,4,27.1227125824371,0
12/05/2015,5,27.1228883370641,0
12/05/2015,6,27.1230667924101,0
12/05/2015,7,27.1232479483879,0
12/05/2015,8,27.1234318056959,0
12/05/2015,9,27.1236183643341,27.1236183643341
12/05/2015,10,27.1238076249138,27.1238076249138
12/05/2015,11,27.1239995878714,27.1239995878714
12/05/2015,12,27.1241942532943,27.1241942532943
12/05/2015,13,27.124391621619,27.124391621619
12/05/2015,14,27.1245916932821,27.1245916932821
12/05/2015,15,27.1247944685456,27.1247944685456
12/05/2015,16,27.1249999478459,27.1249999478459
12/05/2015,17,27.1252081315324,27.1252081315324
12/05/2015,18,27.1254190197797,27.1254190197797
12/05/2015,19,27.1256326131988,27.1256326131988
12/05/2015,20,27.1258489119646,27.1258489119646
12/05/2015,21,27.1260679165134,0
12/05/2015,22,27.1262896271946,0
12/05/2015,23,27.1265140442702,0
12/05/2015,24,27.1267411682638,0
13/05/2015,1,27.126970999263,0
13/05/2015,2,27.1272035379661,0
13/05/2015,3,27.1274387844605,0
13/05/2015,4,27.1276767391828,0
13/05/2015,5,27.1279174024821,0
13/05/2015,6,27.1281607747951,0
13/05/2015,7,27.128406856209,0
13/05/2015,8,27.1286556475097,0
13/05/2015,9,27.1289071486099,27.1289071486099
13/05/2015,10,27.1291613601206,27.1291613601206
13/05/2015,11,27.1294182823913,27.1294182823913
13/05/2015,12,27.1296779156837,27.1296779156837
13/05/2015,13,27.1299402603472,27.1299402603472
13/05/2015,14,27.1302053168183,27.1302053168183
13/05/2015,15,27.1304730852717,27.1304730852717
13/05/2015,16,27.1307435664057,27.1307435664057
13/05/2015,17,27.1310167603078,27.1310167603078
13/05/2015,18,27.1312926672399,27.1312926672399
13/05/2015,19,27.1315712878131,27.1315712878131
13/05/2015,20,27.1318526222894,27.1318526222894
13/05/2015,21,27.1321366709308,0
13/05/2015,22,27.1324234341737,0
13/05/2015,23,27.1327129123674,0
13/05/2015,24,27.1330051059485,0
14/05/2015,1,27.1333000150044,0
14/05/2015,2,27.1335976402333,0
14/05/2015,3,27.1338979817228,0
14/05/2015,4,27.1342010399094,0
14/05/2015,5,27.1345068152295,0
14/05/2015,6,27.1348153079452,0
14/05/2015,7,27.1351265184057,0
14/05/2015,8,27.1354404469603,0
14/05/2015,9,27.1357570941327,27.1357570941327
14/05/2015,10,27.1360764600104,27.1360764600104
14/05/2015,11,27.1363985451171,27.1363985451171
14/05/2015,12,27.1367233498022,27.1367233498022
14/05/2015,13,27.1370508742402,27.1370508742402
14/05/2015,14,27.1373811190424,27.1373811190424
14/05/2015,15,27.137714084558,27.137714084558
14/05/2015,16,27.1380497707869,27.1380497707869
14/05/2015,17,27.1383881784277,27.1383881784277
14/05/2015,18,27.1387293078296,27.1387293078296
14/05/2015,19,27.13907315908,27.13907315908
14/05/2015,20,27.1394197328773,27.1394197328773
14/05/2015,21,27.1397690292215,0
14/05/2015,22,27.1401210488111,0
14/05/2015,23,27.1404757917335,0
14/05/2015,24,27.1408332585124,0
15/05/2015,1,27.1411934493226,0
15/05/2015,2,27.1415563647752,0
15/05/2015,3,27.1419220050448,0
15/05/2015,4,27.1422903703933,0
15/05/2015,5,27.142661461432,0
15/05/2015,6,27.1430352783354,0
15/05/2015,7,27.1434118215402,0
15/05/2015,8,27.1437910913082,0
15/05/2015,9,27.1441730881634,27.1441730881634
15/05/2015,10,27.1445578121929,27.1445578121929
15/05/2015,11,27.1449452640081,27.1449452640081
15/05/2015,12,27.1453354438709,27.1453354438709
15/05/2015,13,27.1457283521304,27.1457283521304
15/05/2015,14,27.146123989136,27.146123989136
15/05/2015,15,27.1465223551495,27.1465223551495
15/05/2015,16,27.1469234506949,27.1469234506949
15/05/2015,17,27.1473272761214,27.1473272761214
15/05/2015,18,27.1477338316035,27.1477338316035
15/05/2015,19,27.1481431176653,27.1481431176653
15/05/2015,20,27.1485551345686,27.1485551345686
15/05/2015,21,27.14896988275,0
15/05/2015,22,27.1493873624713,0
15/05/2015,23,27.1498075741692,0
15/05/2015,24,27.150230518193,0
16/05/2015,1,27.1506561947172,0
16/05/2015,2,27.1510846043529,0
16/05/2015,3,27.1515157473623,0
16/05/2015,4,27.1519496240944,0
16/05/2015,5,27.1523862348986,0
16/05/2015,6,27.1528255800367,0
16/05/2015,7,27.1532676599454,0
16/05/2015,8,27.1537124751485,0
16/05/2015,9,27.1541600258206,0
16/05/2015,10,27.1546103121364,0
16/05/2015,11,27.1550633347942,0
16/05/2015,12,27.1555190939689,0
16/05/2015,13,27.1559775900969,0
16/05/2015,14,27.1564388234401,0
16/05/2015,15,27.1569027943478,0
16/05/2015,16,27.1573695034313,0
16/05/2015,17,27.1578389506903,0
16/05/2015,18,27.1583111365617,0
16/05/2015,19,27.1587860615691,0
16/05/2015,20,27.1592637260619,0
16/05/2015,21,27.1597441301274,0
16/05/2015,22,27.160227274464,0
16/05/2015,23,27.1607131590717,0
16/05/2015,24,27.1612017845619,0
17/05/2015,1,27.1616931513709,0
17/05/2015,2,27.1621872594988,0
17/05/2015,3,27.162684109644,0
17/05/2015,4,27.1631837019813,0
17/05/2015,5,27.1636860367726,0
17/05/2015,6,27.1641911148035,0
17/05/2015,7,27.1646989358997,0
17/05/2015,8,27.1652095007594,0
17/05/2015,9,27.1657228095573,0
17/05/2015,10,27.1662388627301,0
17/05/2015,11,27.1667576607142,0
17/05/2015,12,27.1672792036843,0
17/05/2015,13,27.1678034921642,0
17/05/2015,14,27.168330526416,0
17/05/2015,15,27.1688603067014,0
17/05/2015,16,27.1693928336317,0
17/05/2015,17,27.1699281073816,0
17/05/2015,18,27.1704661283002,0
17/05/2015,19,27.1710068969114,0
17/05/2015,20,27.1715504132153,0
17/05/2015,21,27.1720966779976,0
17/05/2015,22,27.1726456913457,0
17/05/2015,23,27.1731974536087,0
17/05/2015,24,27.173751965398,0
18/05/2015,1,27.1743092268007,0
18/05/2015,2,27.1748692382535,0
18/05/2015,3,27.1754320001055,0
18/05/2015,4,27.1759975127061,0
18/05/2015,5,27.1765657764045,0
18/05/2015,6,27.1771367918118,0
18/05/2015,7,27.1777105588408,0
18/05/2015,8,27.1782870780153,0
18/05/2015,9,27.1788663500338,27.1788663500338
18/05/2015,10,27.1794483746344,27.1794483746344
18/05/2015,11,27.1800331526028,27.1800331526028
18/05/2015,12,27.1806206842884,27.1806206842884
18/05/2015,13,27.1812109698658,27.1812109698658
18/05/2015,14,27.1818040097714,27.1818040097714
18/05/2015,15,27.1823998043546,27.1823998043546
18/05/2015,16,27.182998354052,27.182998354052
18/05/2015,17,27.183599659038,27.183599659038
18/05/2015,18,27.1842037198367,27.1842037198367
18/05/2015,19,27.1848105367972,27.1848105367972
18/05/2015,20,27.1854201101814,27.1854201101814
18/05/2015,21,27.1860324403387,0
18/05/2015,22,27.1866475277056,0
18/05/2015,23,27.1872653726314,0
18/05/2015,24,27.1878859754652,0
19/05/2015,1,27.1885093365563,0
19/05/2015,2,27.1891354561667,0
19/05/2015,3,27.1897643348202,0
19/05/2015,4,27.1903959726915,0
19/05/2015,5,27.191030370479,0
19/05/2015,6,27.1916675280081,0
19/05/2015,7,27.1923074459773,0
19/05/2015,8,27.1929501249106,0
19/05/2015,9,27.1935955648078,27.1935955648078
19/05/2015,10,27.1942437660182,27.1942437660182
19/05/2015,11,27.1948947292403,27.1948947292403
19/05/2015,12,27.1955484544742,27.1955484544742
19/05/2015,13,27.1962049424183,27.1962049424183
19/05/2015,14,27.1968641931599,27.1968641931599
19/05/2015,15,27.1975262071355,27.1975262071355
19/05/2015,16,27.1981909846945,27.1981909846945
19/05/2015,17,27.1988585261861,27.1988585261861
19/05/2015,18,27.1995288320468,27.1995288320468
19/05/2015,19,27.2002019025385,27.2002019025385
19/05/2015,20,27.2008777380979,27.2008777380979
19/05/2015,21,27.2015563389868,0
19/05/2015,22,27.2022377056419,0
19/05/2015,23,27.2029218384123,0
19/05/2015,24,27.20360873756,0
20/05/2015,1,27.2042984036088,0
20/05/2015,2,27.2049908366462,0
20/05/2015,3,27.2056860375451,0
20/05/2015,4,27.2063840059564,0
20/05/2015,5,27.2070847428404,0
20/05/2015,6,27.2077882481972,0
20/05/2015,7,27.2084945226379,0
20/05/2015,8,27.2092035661626,0
20/05/2015,9,27.2099153796444,27.2099153796444
20/05/2015,10,27.2106299628213,27.2106299628213
20/05/2015,11,27.2113473166537,27.2113473166537
20/05/2015,12,27.2120674410544,27.2120674410544
20/05/2015,13,27.2127903366345,27.2127903366345
20/05/2015,14,27.213516003656,27.213516003656
20/05/2015,15,27.214244442468,27.214244442468
20/05/2015,16,27.21497565342,27.21497565342
20/05/2015,17,27.2157096369483,27.2157096369483
20/05/2015,18,27.2164463932277,27.2164463932277
20/05/2015,19,27.2171859229566,27.2171859229566
20/05/2015,20,27.217928226135,27.217928226135
20/05/2015,21,27.2186733032868,0
20/05/2015,22,27.2194211547612,0
20/05/2015,23,27.2201717809075,0
20/05/2015,24,27.220925182075,0
21/05/2015,1,27.2216813586128,0
21/05/2015,2,27.2224403108703,0
21/05/2015,3,27.2232020392839,0
21/05/2015,4,27.2239665441157,0
21/05/2015,5,27.2247338257148,0
21/05/2015,6,27.2255038846051,0
21/05/2015,7,27.226276720874,0
21/05/2015,8,27.2270523351326,0
21/05/2015,9,27.2278307275556,27.2278307275556
21/05/2015,10,27.2286118986667,27.2286118986667
21/05/2015,11,27.2293958486407,27.2293958486407
21/05/2015,12,27.2301825780887,27.2301825780887
21/05/2015,13,27.2309720870107,27.2309720870107
21/05/2015,14,27.231764376018,27.231764376018
21/05/2015,15,27.2325594455469,27.2325594455469
21/05/2015,16,27.2333572955977,27.2333572955977
21/05/2015,17,27.2341579270433,27.2341579270433
21/05/2015,18,27.2349613396218,27.2349613396218
21/05/2015,19,27.2357675342937,27.2357675342937
21/05/2015,20,27.236576511059,27.236576511059
21/05/2015,21,27.2373882702668,0
21/05/2015,22,27.2382028124412,0
21/05/2015,23,27.2390201378439,0
21/05/2015,24,27.2398402468243,0
22/05/2015,1,27.2406631399936,0
22/05/2015,2,27.241488817177,0
22/05/2015,3,27.2423172792478,0
22/05/2015,4,27.2431485262932,0
22/05/2015,5,27.2439825586625,0
22/05/2015,6,27.2448193769669,0
22/05/2015,7,27.2456589812064,0
22/05/2015,8,27.2465013720794,0
22/05/2015,9,27.2473465496732,27.2473465496732
22/05/2015,10,27.2481945145992,27.2481945145992
22/05/2015,11,27.2490452668571,27.2490452668571
22/05/2015,12,27.2498988071457,27.2498988071457
22/05/2015,13,27.2507551356393,27.2507551356393
22/05/2015,14,27.2516142528621,27.2516142528621
22/05/2015,15,27.2524761590757,27.2524761590757
22/05/2015,16,27.253340854455,27.253340854455
22/05/2015,17,27.2542083396984,27.2542083396984
22/05/2015,18,27.2550786148931,27.2550786148931
22/05/2015,19,27.2559516805632,27.2559516805632
22/05/2015,20,27.2568275370577,27.2568275370577
22/05/2015,21,27.2577061846387,0
22/05/2015,22,27.2585876236553,0
22/05/2015,23,27.2594718546316,0
22/05/2015,24,27.2603588776547,0
23/05/2015,1,27.2612486933358,0
23/05/2015,2,27.2621413020242,0
23/05/2015,3,27.2630367038946,0
23/05/2015,4,27.2639348993835,0
23/05/2015,5,27.2648358889273,0
23/05/2015,6,27.2657396728755,0
23/05/2015,7,27.2666462514899,0
23/05/2015,8,27.267555625207,0
23/05/2015,9,27.2684677942889,0
23/05/2015,10,27.2693827592593,0
23/05/2015,11,27.2703005202929,0
23/05/2015,12,27.2712210779137,0
23/05/2015,13,27.2721444324707,0
23/05/2015,14,27.2730705840513,0
23/05/2015,15,27.2739995333541,0
23/05/2015,16,27.2749312805536,0
23/05/2015,17,27.2758658261737,0
23/05/2015,18,27.276803170389,0
23/05/2015,19,27.2777433136362,0
23/05/2015,20,27.278686256177,0
23/05/2015,21,27.2796319985355,0
23/05/2015,22,27.2805805410608,0
23/05/2015,23,27.2815318839275,0
23/05/2015,24,27.2824860277469,0
24/05/2015,1,27.2834429726936,0
24/05/2015,2,27.2844027190295,0
24/05/2015,3,27.285365267453,0
24/05/2015,4,27.2863306181389,0
24/05/2015,5,27.2872987712617,0
24/05/2015,6,27.2882697275199,0
24/05/2015,7,27.2892434870882,0
24/05/2015,8,27.2902200503158,0
24/05/2015,9,27.291199417552,0
24/05/2015,10,27.2921815893205,0
24/05/2015,11,27.2931665657961,0
24/05/2015,12,27.2941543474153,0
24/05/2015,13,27.2951449345273,0
24/05/2015,14,27.2961383273941,0
24/05/2015,15,27.2971345267142,0
24/05/2015,16,27.2981335322256,0
24/05/2015,17,27.2991353450634,0
24/05/2015,18,27.3001399649656,0
24/05/2015,19,27.3011473925435,0
24/05/2015,20,27.3021576281462,0
24/05/2015,21,27.3031706721231,0
24/05/2015,22,27.304186524736,0
24/05/2015,23,27.3052051865961,0
24/05/2015,24,27.3062266578781,0
25/05/2015,1,27.3072509388439,0
25/05/2015,2,27.3082780301047,0
25/05/2015,3,27.3093079318351,0
25/05/2015,4,27.3103406443843,0
25/05/2015,5,27.3113761682762,0
25/05/2015,6,27.3124145035981,0
25/05/2015,7,27.3134556512232,0
25/05/2015,8,27.3144996108022,0
25/05/2015,9,27.3155463833828,27.3155463833828
25/05/2015,10,27.3165959687904,27.3165959687904
25/05/2015,11,27.3176483675488,27.3176483675488
25/05/2015,12,27.3187035803567,27.3187035803567
25/05/2015,13,27.3197616070393,27.3197616070393
25/05/2015,14,27.3208224482951,27.3208224482951
25/05/2015,15,27.3218861044734,27.3218861044734
25/05/2015,16,27.3229525756615,27.3229525756615
25/05/2015,17,27.3240218625579,27.3240218625579
25/05/2015,18,27.3250939653371,27.3250939653371
25/05/2015,19,27.3261688843486,27.3261688843486
25/05/2015,20,27.3272466202034,27.3272466202034
25/05/2015,21,27.3283271727269,0
25/05/2015,22,27.3294105429668,0
25/05/2015,23,27.3304967306613,0
25/05/2015,24,27.331585736596,0
26/05/2015,1,27.3326775609457,0
26/05/2015,2,27.3337722040596,0
26/05/2015,3,27.3348696663743,0
26/05/2015,4,27.3359699481516,0
26/05/2015,5,27.3370730499155,0
26/05/2015,6,27.3381789718405,0
26/05/2015,7,27.3392877144506,0
26/05/2015,8,27.3403992779204,0
26/05/2015,9,27.3415136627737,27.3415136627737
26/05/2015,10,27.3426308693597,27.3426308693597
26/05/2015,11,27.3437508980278,27.3437508980278
26/05/2015,12,27.3448737489525,27.3448737489525
26/05/2015,13,27.3459994227451,27.3459994227451
26/05/2015,14,27.3471279196674,27.3471279196674
26/05/2015,15,27.3482592400687,27.3482592400687
26/05/2015,16,27.349393384211,27.349393384211
26/05/2015,17,27.3505303527054,27.3505303527054
26/05/2015,18,27.3516701458138,27.3516701458138
26/05/2015,19,27.352812763711,27.352812763711
26/05/2015,20,27.353958207008,27.353958207008
26/05/2015,21,27.3551064758794,0
26/05/2015,22,27.3562575708493,0
26/05/2015,23,27.3574114920921,0
26/05/2015,24,27.3585682401317,0
27/05/2015,1,27.3597278153175,0
27/05/2015,2,27.3608902179985,0
27/05/2015,3,27.3620554482623,0
27/05/2015,4,27.3632235068944,0
27/05/2015,5,27.3643943940697,0
27/05/2015,6,27.3655681099626,0
27/05/2015,7,27.3667446553591,0
27/05/2015,8,27.367924030259,0
27/05/2015,9,27.3691062351863,27.3691062351863
27/05/2015,10,27.3702912703156,27.3702912703156
27/05/2015,11,27.3714791364328,27.3714791364328
27/05/2015,12,27.3726698334503,27.3726698334503
27/05/2015,13,27.3738633617177,27.3738633617177
27/05/2015,14,27.3750597221078,27.3750597221078
27/05/2015,15,27.3762589145335,27.3762589145335
27/05/2015,16,27.377460939344,27.377460939344
27/05/2015,17,27.3786657971505,27.3786657971505
27/05/2015,18,27.3798734881275,27.3798734881275
27/05/2015,19,27.381084012799,27.381084012799
27/05/2015,20,27.3822973713395,27.3822973713395
27/05/2015,21,27.3835135641857,0
27/05/2015,22,27.3847325916868,0
27/05/2015,23,27.3859544543666,0
27/05/2015,24,27.3871791523125,0
28/05/2015,1,27.3884066861356,0
28/05/2015,2,27.3896370560105,0
28/05/2015,3,27.3908702623739,0
28/05/2015,4,27.392106305575,0
28/05/2015,5,27.393345185963,0
28/05/2015,6,27.3945869040617,0
28/05/2015,7,27.3958314599586,0
28/05/2015,8,27.3970788540901,0
28/05/2015,9,27.3983290870674,27.3983290870674
28/05/2015,10,27.3995821588906,27.3995821588906
28/05/2015,11,27.4008380701707,27.4008380701707
28/05/2015,12,27.4020968212571,27.4020968212571
28/05/2015,13,27.4033584123245,27.4033584123245
28/05/2015,14,27.4046228438965,27.4046228438965
28/05/2015,15,27.4058901162352,27.4058901162352
28/05/2015,16,27.4071602298645,27.4071602298645
28/05/2015,17,27.408433184959,27.408433184959
28/05/2015,18,27.4097089819552,27.4097089819552
28/05/2015,19,27.410987621377,27.410987621377
28/05/2015,20,27.4122691032244,27.4122691032244
28/05/2015,21,27.4135534281959,0
28/05/2015,22,27.4148405965534,0
28/05/2015,23,27.4161306084716,0
28/05/2015,24,27.4174234646489,0
29/05/2015,1,27.4187191650853,0
29/05/2015,2,27.4200177104794,0
29/05/2015,3,27.4213191009185,0
29/05/2015,4,27.4226233370136,0
29/05/2015,5,27.4239304189396,0
29/05/2015,6,27.4252403470455,0
29/05/2015,7,27.4265531217679,0
29/05/2015,8,27.4278687437181,0
29/05/2015,9,27.4291872127214,27.4291872127214
29/05/2015,10,27.4305085294764,27.4305085294764
29/05/2015,11,27.4318326943321,27.4318326943321
29/05/2015,12,27.433159707638,27.433159707638
29/05/2015,13,27.4344895697432,27.4344895697432
29/05/2015,14,27.4358222809969,27.4358222809969
29/05/2015,15,27.4371578416612,27.4371578416612
29/05/2015,16,27.4384962522599,27.4384962522599
